dataset,tau,model,metric,mean,std
560_bodyfat,.9,LinearQuantile,coverage,0.40807843137254896,0.10485121734046668
560_bodyfat,.9,SQR,losses,0.0023580485572899574,0.0029441975525628717
560_bodyfat,.9,LightGBM,losses,0.012810872080757338,0.005079696658256127
560_bodyfat,.9,DecisionTree,losses,0.006777807531278078,0.003200789522236181
560_bodyfat,.9,LinearQuantile,losses,0.03840459522642954,0.014092884703125485
560_bodyfat,.9,SQR,complexity,9.4,0.48989794855663565
560_bodyfat,.9,DecisionTree,complexity,79.8,2.7129319932501077
560_bodyfat,.9,LinearQuantile,complexity,14.0,0.0
561_cpu,.9,SQR,coverage,0.4024390243902439,0.054512761486586604
561_cpu,.9,LightGBM,coverage,0.2828106852497097,0.09531058684126532
561_cpu,.9,DecisionTree,coverage,0.2873403019744484,0.04688824798300442
561_cpu,.9,LinearQuantile,coverage,0.36434378629500586,0.06303806885714851
561_cpu,.9,SQR,losses,0.0045696754050230355,0.0026413927788495953
561_cpu,.9,LightGBM,losses,0.018507553227613195,0.01126669491579605
561_cpu,.9,DecisionTree,losses,0.011489839060287579,0.007205391002614862
561_cpu,.9,LinearQuantile,losses,0.011632359618311978,0.006790777193757028
561_cpu,.9,SQR,complexity,12.2,2.6381811916545836
561_cpu,.9,DecisionTree,complexity,52.2,18.269099594670777
561_cpu,.9,LinearQuantile,complexity,7.0,0.0
562_cpu_small,.9,SQR,complexity,5.6,0.7999999999999999
562_cpu_small,.9,DecisionTree,complexity,744.2,309.39579829079776
562_cpu_small,.9,LinearQuantile,complexity,12.0,0.0
562_cpu_small,.9,SQR,coverage,0.38669123568452435,0.014517280806961077
562_cpu_small,.9,LightGBM,coverage,0.42184817419716747,0.017245955963848144
562_cpu_small,.9,DecisionTree,coverage,0.3084459909963265,0.015553677776247127
562_cpu_small,.9,LinearQuantile,coverage,0.4568854709794308,0.004769107985251769
562_cpu_small,.9,SQR,losses,0.012233338839951476,0.001468932192465565
562_cpu_small,.9,LightGBM,losses,0.01081130211243995,0.0004714848331621556
562_cpu_small,.9,DecisionTree,losses,0.011149830855952475,0.0005732653365618831
562_cpu_small,.9,LinearQuantile,losses,0.07939206473755654,0.001167497315166769
564_fried,.9,SQR,losses,0.015085073133216284,0.002020863360752364
564_fried,.9,LightGBM,losses,0.025280776538769163,0.00045469605643604284
564_fried,.9,DecisionTree,losses,0.021539686991052444,0.0002560912937524257
564_fried,.9,LinearQuantile,losses,0.030193327788790674,0.0004326298780804837
564_fried,.9,SQR,coverage,0.4075061505369123,0.007563178851455515
564_fried,.9,LightGBM,coverage,0.3927398769564697,0.008900160658802642
564_fried,.9,DecisionTree,coverage,0.39676228612938214,0.0066027673745689035
564_fried,.9,LinearQuantile,coverage,0.39825831283304786,0.006723438257919532
564_fried,.9,SQR,complexity,10.8,0.9797958971132712
564_fried,.9,DecisionTree,complexity,5656.6,14.051334456200237
564_fried,.9,LinearQuantile,complexity,10.0,0.0
573_cpu_act,.9,SQR,complexity,6.4,2.244994432064365
573_cpu_act,.9,DecisionTree,complexity,580.2,265.73550760107315
573_cpu_act,.9,LinearQuantile,complexity,21.0,0.0
573_cpu_act,.9,SQR,losses,0.011649313613724496,0.0017010273552829896
573_cpu_act,.9,LightGBM,losses,0.010193395218215526,0.00028210213364473124
573_cpu_act,.9,DecisionTree,losses,0.009926836659600539,0.0005368532130151114
573_cpu_act,.9,LinearQuantile,losses,0.0762586773073183,0.0009176241522262315
573_cpu_act,.9,SQR,coverage,0.3898664348328778,0.015054145643712491
573_cpu_act,.9,LightGBM,coverage,0.41098394521213316,0.014561241248900837
573_cpu_act,.9,DecisionTree,coverage,0.2945294824489456,0.01899713713543592
573_cpu_act,.9,LinearQuantile,coverage,0.46030472137854694,0.008194288667700184
574_house_16H,.9,SQR,complexity,3.6,0.4898979485566356
574_house_16H,.9,DecisionTree,complexity,921.8,257.6962553084542
574_house_16H,.9,LinearQuantile,complexity,16.0,0.0
574_house_16H,.9,SQR,losses,0.036495878036599504,0.0005095227447302987
574_house_16H,.9,LightGBM,losses,0.026106492679710897,0.0004777422796117598
574_house_16H,.9,DecisionTree,losses,0.021403474778469784,0.0007059409814449152
574_house_16H,.9,LinearQuantile,losses,0.031442507208519134,0.0005180451271288654
574_house_16H,.9,SQR,coverage,0.40043923202405657,0.004498881221126179
574_house_16H,.9,LightGBM,coverage,0.368530464665404,0.009029616864084404
574_house_16H,.9,DecisionTree,coverage,0.36971531992671886,0.010161421273288954
574_house_16H,.9,LinearQuantile,coverage,0.4023262651232858,0.0052421148046531245
579_fri_c0_250_5,.9,SQR,coverage,0.392,0.06144916598294887
579_fri_c0_250_5,.9,LightGBM,coverage,0.41200000000000003,0.06764613810115104
579_fri_c0_250_5,.9,DecisionTree,coverage,0.41200000000000003,0.039191835884530866
579_fri_c0_250_5,.9,LinearQuantile,coverage,0.45200000000000007,0.032496153618543834
579_fri_c0_250_5,.9,SQR,complexity,13.0,3.40587727318528
579_fri_c0_250_5,.9,DecisionTree,complexity,61.0,23.01303978182804
579_fri_c0_250_5,.9,LinearQuantile,complexity,5.0,0.0
579_fri_c0_250_5,.9,SQR,losses,0.030756914797180134,0.004982433937956357
579_fri_c0_250_5,.9,LightGBM,losses,0.052959048648550985,0.006868931256533651
579_fri_c0_250_5,.9,DecisionTree,losses,0.05582883877237269,0.0046159724265348884
579_fri_c0_250_5,.9,LinearQuantile,losses,0.048235705380927765,0.006954028693987187
581_fri_c3_500_25,.9,SQR,complexity,12.4,1.8547236990991407
581_fri_c3_500_25,.9,DecisionTree,complexity,104.6,46.067776156441504
581_fri_c3_500_25,.9,LinearQuantile,complexity,25.0,0.0
581_fri_c3_500_25,.9,SQR,coverage,0.386,0.08639444426582069
581_fri_c3_500_25,.9,LightGBM,coverage,0.4000000000000001,0.017888543819998333
581_fri_c3_500_25,.9,DecisionTree,coverage,0.40199999999999997,0.03370459909270545
581_fri_c3_500_25,.9,LinearQuantile,coverage,0.44400000000000006,0.03555277766926237
581_fri_c3_500_25,.9,SQR,losses,0.02297480953312505,0.008027003821246886
581_fri_c3_500_25,.9,LightGBM,losses,0.030201202499747393,0.0035667693887417415
581_fri_c3_500_25,.9,DecisionTree,losses,0.03411909352150283,0.001985039987053387
581_fri_c3_500_25,.9,LinearQuantile,losses,0.06507443907244878,0.005028079241672918
582_fri_c1_500_25,.9,SQR,coverage,0.388,0.04707440918375928
582_fri_c1_500_25,.9,LightGBM,coverage,0.398,0.05114684741017769
582_fri_c1_500_25,.9,DecisionTree,coverage,0.396,0.060860496218811753
582_fri_c1_500_25,.9,LinearQuantile,coverage,0.39,0.026076809620810618
582_fri_c1_500_25,.9,SQR,complexity,12.8,3.6
582_fri_c1_500_25,.9,DecisionTree,complexity,119.0,55.5409758646713
582_fri_c1_500_25,.9,LinearQuantile,complexity,25.0,0.0
582_fri_c1_500_25,.9,SQR,losses,0.024733322072310188,0.007518582421432301
582_fri_c1_500_25,.9,LightGBM,losses,0.0384395760787697,0.003040108612589619
582_fri_c1_500_25,.9,DecisionTree,losses,0.03961896769903932,0.005451683087761122
582_fri_c1_500_25,.9,LinearQuantile,losses,0.0771753267894041,0.005948340534194805
583_fri_c1_1000_50,.9,SQR,losses,0.019765824921148072,0.008105836585380605
583_fri_c1_1000_50,.9,LightGBM,losses,0.03318239159063405,0.0027853347946110063
583_fri_c1_1000_50,.9,DecisionTree,losses,0.03995598594965689,0.0026345568790299223
583_fri_c1_1000_50,.9,LinearQuantile,losses,0.07770329492847457,0.0031220523717855756
583_fri_c1_1000_50,.9,SQR,coverage,0.377,0.07560423268574319
583_fri_c1_1000_50,.9,LightGBM,coverage,0.39799999999999996,0.03140063693621518
583_fri_c1_1000_50,.9,DecisionTree,coverage,0.39,0.0268328157299975
583_fri_c1_1000_50,.9,LinearQuantile,coverage,0.4170000000000001,0.021817424229271437
583_fri_c1_1000_50,.9,SQR,complexity,13.6,0.7999999999999999
583_fri_c1_1000_50,.9,DecisionTree,complexity,122.6,31.809432563313667
583_fri_c1_1000_50,.9,LinearQuantile,complexity,50.0,0.0
584_fri_c4_500_25,.9,SQR,losses,0.019689218961877614,0.0035201840831728323
584_fri_c4_500_25,.9,LightGBM,losses,0.02968349817933693,0.004594405729656199
584_fri_c4_500_25,.9,DecisionTree,losses,0.036160288006647605,0.0040060616612907045
584_fri_c4_500_25,.9,LinearQuantile,losses,0.06503463277436235,0.0067157753739306505
584_fri_c4_500_25,.9,SQR,complexity,12.0,2.0
584_fri_c4_500_25,.9,DecisionTree,complexity,140.6,34.857423886454946
584_fri_c4_500_25,.9,LinearQuantile,complexity,25.0,0.0
584_fri_c4_500_25,.9,SQR,coverage,0.41200000000000003,0.0331058907144937
584_fri_c4_500_25,.9,LightGBM,coverage,0.4,0.043358966777357615
584_fri_c4_500_25,.9,DecisionTree,coverage,0.41400000000000003,0.04543126676640222
584_fri_c4_500_25,.9,LinearQuantile,coverage,0.40599999999999997,0.019595917942265423
586_fri_c3_1000_25,.9,SQR,complexity,12.0,1.4142135623730951
586_fri_c3_1000_25,.9,DecisionTree,complexity,248.6,93.6324729994888
586_fri_c3_1000_25,.9,LinearQuantile,complexity,25.0,0.0
586_fri_c3_1000_25,.9,SQR,coverage,0.384,0.01593737745050924
586_fri_c3_1000_25,.9,LightGBM,coverage,0.40700000000000003,0.040074929819027764
586_fri_c3_1000_25,.9,DecisionTree,coverage,0.3970000000000001,0.04190465367951394
586_fri_c3_1000_25,.9,LinearQuantile,coverage,0.41600000000000004,0.028530685235374213
586_fri_c3_1000_25,.9,SQR,losses,0.012024641695083608,0.0008212127999618508
586_fri_c3_1000_25,.9,LightGBM,losses,0.022930340560572183,0.002319356246848906
586_fri_c3_1000_25,.9,DecisionTree,losses,0.027348743088333228,0.0019105361142936937
586_fri_c3_1000_25,.9,LinearQuantile,losses,0.05772030141231634,0.003214293611750829
588_fri_c4_1000_100,.9,SQR,losses,0.016989467138485904,0.006130162028542653
588_fri_c4_1000_100,.9,LightGBM,losses,0.022992606195716664,0.0024709106106345713
588_fri_c4_1000_100,.9,DecisionTree,losses,0.027483255106795064,0.00384094679489162
588_fri_c4_1000_100,.9,LinearQuantile,losses,0.05930767813656503,0.002974851528060769
588_fri_c4_1000_100,.9,SQR,complexity,10.2,2.2271057451320084
588_fri_c4_1000_100,.9,DecisionTree,complexity,138.6,3.878143885933063
588_fri_c4_1000_100,.9,LinearQuantile,complexity,100.0,0.0
588_fri_c4_1000_100,.9,SQR,coverage,0.41100000000000003,0.06335613624582864
588_fri_c4_1000_100,.9,LightGBM,coverage,0.4050000000000001,0.04847679857416328
588_fri_c4_1000_100,.9,DecisionTree,coverage,0.391,0.03469870314579498
588_fri_c4_1000_100,.9,LinearQuantile,coverage,0.41400000000000003,0.007348469228349541
589_fri_c2_1000_25,.9,SQR,losses,0.022901684469930975,0.008067676460478497
589_fri_c2_1000_25,.9,LightGBM,losses,0.03060949038769062,0.0034097744655298885
589_fri_c2_1000_25,.9,DecisionTree,losses,0.034475769787688196,0.0026391407504217884
589_fri_c2_1000_25,.9,LinearQuantile,losses,0.07187726766081531,0.002620920122567151
589_fri_c2_1000_25,.9,SQR,complexity,13.2,3.7094473981982814
589_fri_c2_1000_25,.9,DecisionTree,complexity,194.2,106.3924809373294
589_fri_c2_1000_25,.9,LinearQuantile,complexity,25.0,0.0
589_fri_c2_1000_25,.9,SQR,coverage,0.378,0.07110555533852471
589_fri_c2_1000_25,.9,LightGBM,coverage,0.41500000000000004,0.029664793948382662
589_fri_c2_1000_25,.9,DecisionTree,coverage,0.404,0.027459060435491987
589_fri_c2_1000_25,.9,LinearQuantile,coverage,0.4200000000000001,0.016124515496597096
590_fri_c0_1000_50,.9,SQR,losses,0.022059210390928112,0.005809134668032951
590_fri_c0_1000_50,.9,LightGBM,losses,0.03630271967306072,0.0030750870607091983
590_fri_c0_1000_50,.9,DecisionTree,losses,0.04520389697412251,0.0047696201870485126
590_fri_c0_1000_50,.9,LinearQuantile,losses,0.03894722612246767,0.002406073900835051
590_fri_c0_1000_50,.9,SQR,complexity,11.6,2.8000000000000003
590_fri_c0_1000_50,.9,DecisionTree,complexity,104.6,109.82458741101648
590_fri_c0_1000_50,.9,LinearQuantile,complexity,50.0,0.0
590_fri_c0_1000_50,.9,SQR,coverage,0.40099999999999997,0.05023942674832191
590_fri_c0_1000_50,.9,LightGBM,coverage,0.41100000000000003,0.04115823125451337
590_fri_c0_1000_50,.9,DecisionTree,coverage,0.40599999999999997,0.041158231254513365
590_fri_c0_1000_50,.9,LinearQuantile,coverage,0.445,0.020493901531919195
591_fri_c1_100_10,.9,SQR,losses,0.018592255783983352,0.004555075704808617
591_fri_c1_100_10,.9,LightGBM,losses,0.07464921483334389,0.026969484898554337
591_fri_c1_100_10,.9,DecisionTree,losses,0.06510322269978522,0.006408828919445949
591_fri_c1_100_10,.9,LinearQuantile,losses,0.08853819047616987,0.01843788848851039
591_fri_c1_100_10,.9,SQR,coverage,0.38,0.13999999999999999
591_fri_c1_100_10,.9,LightGBM,coverage,0.37,0.09273618495495702
591_fri_c1_100_10,.9,DecisionTree,coverage,0.41000000000000003,0.0969535971483266
591_fri_c1_100_10,.9,LinearQuantile,coverage,0.41,0.05830951894845299
591_fri_c1_100_10,.9,SQR,complexity,13.2,1.5999999999999999
591_fri_c1_100_10,.9,DecisionTree,complexity,13.0,10.954451150103322
591_fri_c1_100_10,.9,LinearQuantile,complexity,10.0,0.0
592_fri_c4_1000_25,.9,SQR,losses,0.014488343020767274,0.001840516300469678
592_fri_c4_1000_25,.9,LightGBM,losses,0.024746684482904995,0.003415788393768861
592_fri_c4_1000_25,.9,DecisionTree,losses,0.02880248996898633,0.004422400588774723
592_fri_c4_1000_25,.9,LinearQuantile,losses,0.060903609878269795,0.006096386896728973
592_fri_c4_1000_25,.9,SQR,coverage,0.42000000000000004,0.03507135583350037
592_fri_c4_1000_25,.9,LightGBM,coverage,0.402,0.06004997918400971
592_fri_c4_1000_25,.9,DecisionTree,coverage,0.41200000000000003,0.06516133823057962
592_fri_c4_1000_25,.9,LinearQuantile,coverage,0.43600000000000005,0.05122499389946279
592_fri_c4_1000_25,.9,SQR,complexity,14.6,2.33238075793812
592_fri_c4_1000_25,.9,DecisionTree,complexity,251.4,91.82069483509694
592_fri_c4_1000_25,.9,LinearQuantile,complexity,25.0,0.0
593_fri_c1_1000_10,.9,SQR,complexity,13.6,2.0591260281974
593_fri_c1_1000_10,.9,DecisionTree,complexity,250.2,89.98310952617719
593_fri_c1_1000_10,.9,LinearQuantile,complexity,10.0,0.0
593_fri_c1_1000_10,.9,SQR,coverage,0.358,0.04411349000022555
593_fri_c1_1000_10,.9,LightGBM,coverage,0.4130000000000001,0.04925444142409901
593_fri_c1_1000_10,.9,DecisionTree,coverage,0.42300000000000004,0.04166533331199932
593_fri_c1_1000_10,.9,LinearQuantile,coverage,0.42800000000000005,0.022715633383201088
593_fri_c1_1000_10,.9,SQR,losses,0.01758786203193951,0.008994099006872387
593_fri_c1_1000_10,.9,LightGBM,losses,0.030122888649235624,0.0032625672757063723
593_fri_c1_1000_10,.9,DecisionTree,losses,0.03684615226921527,0.004154161460826869
593_fri_c1_1000_10,.9,LinearQuantile,losses,0.07062203919778154,0.002891804160094321
594_fri_c2_100_5,.9,SQR,coverage,0.44000000000000006,0.11135528725660049
594_fri_c2_100_5,.9,LightGBM,coverage,0.39,0.14628738838327796
594_fri_c2_100_5,.9,DecisionTree,coverage,0.42000000000000004,0.17204650534085253
594_fri_c2_100_5,.9,LinearQuantile,coverage,0.45,0.18165902124584948
594_fri_c2_100_5,.9,SQR,losses,0.03762487618349877,0.014602499603712907
594_fri_c2_100_5,.9,LightGBM,losses,0.06086900476171773,0.019477257339322537
594_fri_c2_100_5,.9,DecisionTree,losses,0.061619967674863774,0.02042688696160104
594_fri_c2_100_5,.9,LinearQuantile,losses,0.0941700699828425,0.02584034305313046
594_fri_c2_100_5,.9,SQR,complexity,12.8,1.3266499161421599
594_fri_c2_100_5,.9,DecisionTree,complexity,17.0,13.62350909274112
594_fri_c2_100_5,.9,LinearQuantile,complexity,5.0,0.0
595_fri_c0_1000_10,.9,SQR,complexity,14.4,1.8547236990991407
595_fri_c0_1000_10,.9,DecisionTree,complexity,101.0,43.85430423573039
595_fri_c0_1000_10,.9,LinearQuantile,complexity,10.0,0.0
595_fri_c0_1000_10,.9,SQR,coverage,0.403,0.016309506430300106
595_fri_c0_1000_10,.9,LightGBM,coverage,0.40700000000000003,0.03641428291206627
595_fri_c0_1000_10,.9,DecisionTree,coverage,0.38899999999999996,0.020346989949375824
595_fri_c0_1000_10,.9,LinearQuantile,coverage,0.406,0.05161395160225576
595_fri_c0_1000_10,.9,SQR,losses,0.021349942075288845,0.0042050826199626756
595_fri_c0_1000_10,.9,LightGBM,losses,0.033737125371759116,0.0021228575682021027
595_fri_c0_1000_10,.9,DecisionTree,losses,0.039895825506176784,0.002506297315298264
595_fri_c0_1000_10,.9,LinearQuantile,losses,0.03780782516728237,0.002583925014893817
596_fri_c2_250_5,.9,SQR,complexity,13.8,1.7204650534085253
596_fri_c2_250_5,.9,DecisionTree,complexity,47.4,27.521627858831316
596_fri_c2_250_5,.9,LinearQuantile,complexity,5.0,0.0
596_fri_c2_250_5,.9,SQR,losses,0.0249620116963555,0.00656013624100267
596_fri_c2_250_5,.9,LightGBM,losses,0.04713631513438387,0.008273901869993222
596_fri_c2_250_5,.9,DecisionTree,losses,0.0542567991438043,0.01038295573414094
596_fri_c2_250_5,.9,LinearQuantile,losses,0.08573650630107377,0.010755345875695333
596_fri_c2_250_5,.9,SQR,coverage,0.396,0.026532998322843206
596_fri_c2_250_5,.9,LightGBM,coverage,0.4040000000000001,0.08890444308357148
596_fri_c2_250_5,.9,DecisionTree,coverage,0.38400000000000006,0.05986651818838307
596_fri_c2_250_5,.9,LinearQuantile,coverage,0.392,0.07440430095095309
597_fri_c2_500_5,.9,SQR,losses,0.01964398271608895,0.006995957561083228
597_fri_c2_500_5,.9,LightGBM,losses,0.03244565911663195,0.003339983110188065
597_fri_c2_500_5,.9,DecisionTree,losses,0.03975094910386491,0.0037154600852822334
597_fri_c2_500_5,.9,LinearQuantile,losses,0.07844874501945395,0.00761219709108141
597_fri_c2_500_5,.9,SQR,coverage,0.40199999999999997,0.08423775875461074
597_fri_c2_500_5,.9,LightGBM,coverage,0.398,0.07025667228100117
597_fri_c2_500_5,.9,DecisionTree,coverage,0.41600000000000004,0.06916646586316233
597_fri_c2_500_5,.9,LinearQuantile,coverage,0.41800000000000004,0.03969886648255843
597_fri_c2_500_5,.9,SQR,complexity,14.0,3.03315017762062
597_fri_c2_500_5,.9,DecisionTree,complexity,107.8,45.106097148833435
597_fri_c2_500_5,.9,LinearQuantile,complexity,5.0,0.0
598_fri_c0_1000_25,.9,SQR,complexity,14.6,2.8000000000000003
598_fri_c0_1000_25,.9,DecisionTree,complexity,108.6,38.97486369443773
598_fri_c0_1000_25,.9,LinearQuantile,complexity,25.0,0.0
598_fri_c0_1000_25,.9,SQR,losses,0.02031893785607564,0.005831206255297492
598_fri_c0_1000_25,.9,LightGBM,losses,0.03929939274252674,0.0023936482567046137
598_fri_c0_1000_25,.9,DecisionTree,losses,0.04807607648598292,0.002318490116409552
598_fri_c0_1000_25,.9,LinearQuantile,losses,0.04424305535271723,0.00289153151912766
598_fri_c0_1000_25,.9,SQR,coverage,0.40700000000000003,0.02839013913315679
598_fri_c0_1000_25,.9,LightGBM,coverage,0.4,0.021908902300206645
598_fri_c0_1000_25,.9,DecisionTree,coverage,0.433,0.03641428291206624
598_fri_c0_1000_25,.9,LinearQuantile,coverage,0.41500000000000004,0.03478505426185218
599_fri_c2_1000_5,.9,SQR,losses,0.03293838997753702,0.00858445744935503
599_fri_c2_1000_5,.9,LightGBM,losses,0.0299522653430208,0.0046248018800883
599_fri_c2_1000_5,.9,DecisionTree,losses,0.032401225526400505,0.00328680476324116
599_fri_c2_1000_5,.9,LinearQuantile,losses,0.07729492334600128,0.0012467221767621984
599_fri_c2_1000_5,.9,SQR,complexity,10.4,2.5768197453450252
599_fri_c2_1000_5,.9,DecisionTree,complexity,329.4,6.499230723708767
599_fri_c2_1000_5,.9,LinearQuantile,complexity,5.0,0.0
599_fri_c2_1000_5,.9,SQR,coverage,0.462,0.04296510211788166
599_fri_c2_1000_5,.9,LightGBM,coverage,0.399,0.04498888751680795
599_fri_c2_1000_5,.9,DecisionTree,coverage,0.40099999999999997,0.057480431452799643
